"","id","long","lat","states"
"1",972260379207155712,-119.7725868,36.7468422,"california"
"2",972251326137552896,-86.80249,33.5206608,"alabama"
"3",972317201276391424,-122.2913078,37.8271784,"california"
"4",972317128941555712,-102.4107493,34.2331373,"texas"
"5",972317107978416128,-97.3307658,32.7554883,"texas"
"6",972316881460789248,-81.5190053,41.0814447,"ohio"
"7",972315520849629184,-102.4107493,34.2331373,"texas"
"8",972315466206150656,-95.712891,37.09024,"kansas"
"9",972315246026047488,-118.2436849,34.0522342,"california"
"10",972315110344658944,-93.0899578,44.9537029,"minnesota"
"11",972314411460415488,-83.9207392,35.9606384,"tennessee"
"12",972314053317185536,-122.788377,45.4604,"oregon"
"13",972313992759713792,-122.2913078,37.8271784,"california"
"14",972313886744510464,-95.712891,37.09024,"kansas"
"15",972313812014649344,-95.712891,37.09024,"kansas"
"16",972313547785908224,-117.9988026,33.6594835,"california"
"17",972313527422734336,-86.902298,32.3182314,"alabama"
"18",972313081106792448,-87.6297982,41.8781136,"illinois"
"19",972312899145424896,-82.9987942,39.9611755,"ohio"
"20",972312740776808448,-86.2999689,32.3668052,"alabama"
"21",972312243110064128,-122.788377,45.4604,"oregon"
"22",972312151917391872,-106.4850217,31.7618778,"texas"
"23",972312041150181376,-83.9207392,35.9606384,"tennessee"
"24",972311868508385280,-118.7797571,34.0259216,"california"
"25",972311749713162240,-81.0348144,34.0007104,"south carolina"
"26",972310381443141632,-95.712891,37.09024,"kansas"
"27",972310241584001024,-90.064848,32.3188539,"mississippi"
"28",972310217177292800,-95.712891,37.09024,"kansas"
"29",972309970845945856,-95.712891,37.09024,"kansas"
"30",972309906966700032,-77.0368707,38.9071923,"district of columbia"
"31",972309885156282368,-94.1265562,30.080174,"texas"
"32",972309872866971648,-74.0059728,40.7127753,"new york"
"33",972309824984797184,-88.914102,40.482914,"illinois"
"34",972309216542187520,-80.1008762,26.5909025,"florida"
"35",972309098099281920,-77.0947092,38.984652,"maryland"
"36",972308935591030784,-79.9958864,40.4406248,"pennsylvania"
"37",972308686835146752,-122.2913078,37.8271784,"california"
"38",972308491640582144,-118.9143984,35.2232773,"california"
"39",972308387412131840,-95.712891,37.09024,"kansas"
"40",972308195489341440,-75.4898448,39.6832814,"new jersey"
"41",972307813455327232,-73.4742914,40.6806563,"new york"
"42",972307806677295104,-87.6297982,41.8781136,"illinois"
"43",972307774267908096,-81.5370671,41.4739419,"ohio"
"44",972307746421866496,-95.712891,37.09024,"kansas"
"45",972307452933935104,-82.907123,40.4172871,"ohio"
"46",972307150281297920,-95.712891,37.09024,"kansas"
"47",972307034891841536,-74.5623478,40.5627372,"new jersey"
"48",972306950326276096,-123.1007066,47.2150945,"washington"
"49",972306908349698048,-71.0588801,42.3600825,"massachusetts"
"50",972306515888664576,-122.788377,45.4604,"oregon"
"51",972306479125495808,-82.907123,40.4172871,"ohio"
"52",972306206462226432,-95.971261,36.153315,"oklahoma"
"53",972306195452170240,-95.712891,37.09024,"kansas"
"54",972306121494007808,-74.0059728,40.7127753,"new york"
"55",972306089885749248,-96.4981467,41.4333909,"nebraska"
"56",972306060596994048,-73.6440058,43.3095164,"new york"
"57",972305590549663744,-95.712891,37.09024,"kansas"
"58",972305564708589568,-84.1227598,43.5250265,"michigan"
"59",972305532844433408,-86.5804473,35.5174913,"tennessee"
"60",972304396284391424,-95.712891,37.09024,"kansas"
"61",972304390467047424,-91.8318334,37.9642529,"missouri"
"62",972304082856742912,-95.712891,37.09024,"kansas"
"63",972303801745985536,-95.712891,37.09024,"kansas"
"64",972303596833341440,-95.712891,37.09024,"kansas"
"65",972303387776741376,-110.926479,32.2217429,"arizona"
"66",972303359901347840,-74.0059728,40.7127753,"new york"
"67",972303322811166720,-117.1589616,32.7081928,"california"
"68",972303088299069440,-95.712891,37.09024,"kansas"
"69",972302897164832768,-90.5116678,41.5075765,"illinois"
"70",972302610681221120,-76.6121893,39.2903848,"maryland"
"71",972302598920392704,-122.788377,45.4604,"oregon"
"72",972302396465598464,-118.2436849,34.0522342,"california"
"73",972302293063426048,-74.0059728,40.7127753,"new york"
"74",972302285987614720,-106.6055534,35.0853336,"new mexico"
"75",972302279230582784,-106.6055534,35.0853336,"new mexico"
"76",972302270774808576,-117.1610966,32.7157305,"california"
"77",972302138071289856,-90.0489801,35.1495343,"tennessee"
"78",972302038037082112,-95.712891,37.09024,"kansas"
"79",972302028616724480,-95.712891,37.09024,"kansas"
"80",972302028516020224,-95.712891,37.09024,"kansas"
"81",972302027232612352,-95.712891,37.09024,"kansas"
"82",972301967442829312,-91.1403196,30.4582829,"louisiana"
"83",972301848806703104,-121.8863286,37.3382082,"california"
"84",972301757727543296,-74.0059728,40.7127753,"new york"
"85",972301712718430208,-77.4146876,42.7481821,"new york"
"86",972301499320631296,-122.788377,45.4604,"oregon"
"87",972301027910344704,-76.6412712,39.0457549,"maryland"
"88",972300737035292672,-76.6121893,39.2903848,"maryland"
"89",972300235929133056,-117.6480148,47.866316,"washington"
"90",972299637791997952,-119.4179324,36.778261,"california"
"91",972299544221405184,-122.788377,45.4604,"oregon"
"92",972299513716191232,-122.788377,45.4604,"oregon"
"93",972298918573805568,-80.0942087,26.9342246,"florida"
"94",972298916329816064,-80.0942087,26.9342246,"florida"
"95",972298901586829312,-81.2936073,29.0557686,"florida"
"96",972298257249525760,-95.712891,37.09024,"kansas"
"97",972298114836070400,-75.8766333,41.1457603,"pennsylvania"
"98",972297894551261184,-76.6121893,39.2903848,"maryland"
"99",972297602795483136,-84.5120196,39.1031182,"ohio"
"100",972296994260594688,-71.1041786,42.3356352,"massachusetts"
"101",972296481913888768,-95.370026,35.7475692,"oklahoma"
"102",972296070964408320,-76.6412712,39.0457549,"maryland"
"103",972295759189217280,-95.712891,37.09024,"kansas"
"104",972295666381807616,-81.3792365,28.5383355,"florida"
"105",972295652465033216,-118.2436849,34.0522342,"california"
"106",972295548601552896,-96.6397822,33.1972465,"texas"
"107",972295448298913792,-77.4360481,37.5407246,"virginia"
"108",972295067850498048,-83.0457538,42.331427,"michigan"
"109",972294545957408768,-81.3792365,28.5383355,"florida"
"110",972293503844864000,-122.788377,45.4604,"oregon"
"111",972292995541159936,-118.2436849,34.0522342,"california"
"112",972292965208154112,-96.4003069,42.4999942,"iowa"
"113",972292862296580096,-118.7797571,34.0259216,"california"
"114",972292664828686336,-118.2200712,33.8958492,"california"
"115",972292630020173824,-74.694929,40.774716,"new jersey"
"116",972292355947720704,-95.712891,37.09024,"kansas"
"117",972292327610953728,-74.0059728,40.7127753,"new york"
"118",972292146605821952,-83.9888205,39.2931174,"ohio"
"119",972291618320633856,-87.6297982,41.8781136,"illinois"
"120",972291546543468544,-84.4838654,42.7369792,"michigan"
"121",972291464079269888,-95.712891,37.09024,"kansas"
"122",972291195257933824,-95.712891,37.09024,"kansas"
"123",972291195211788288,-95.712891,37.09024,"kansas"
"124",972291195010502656,-95.712891,37.09024,"kansas"
"125",972291092912713728,-159.5261238,22.0964396,"hawaii"
"126",972290963031732224,-81.3459405,41.2392227,"ohio"
"127",972290948704210944,-113.9389673,45.8076982,"montana"
"128",972290891644854272,-122.788377,45.4604,"oregon"
"129",972290677471051776,-84.1916069,39.7589478,"ohio"
"130",972290600363061248,-73.9441579,40.6781784,"new york"
"131",972290408356171776,-95.712891,37.09024,"kansas"
"132",972289889168392192,-77.1527578,39.0839973,"maryland"
"133",972289355627876352,-76.602191,39.6823264,"maryland"
"134",972289093752295424,-111.9260519,33.4941704,"arizona"
"135",972288649059618816,-74.0681931,40.0831714,"new jersey"
"136",972288333090099200,-95.712891,37.09024,"kansas"
"137",972287839831515136,-81.6943605,41.49932,"ohio"
"138",972287581277827072,-95.712891,37.09024,"kansas"
"139",972287072785616896,-95.712891,37.09024,"kansas"
"140",972287066389311488,-95.971261,36.153315,"oklahoma"
"141",972287035003174912,-122.4194155,37.7749295,"california"
"142",972286879688265728,-75.1652215,39.9525839,"pennsylvania"
"143",972286452699664384,-85.7584557,38.2526647,"kentucky"
"144",972286418864263168,-122.788377,45.4604,"oregon"
"145",972286113300844544,-71.0588801,42.3600825,"massachusetts"
"146",972285978734886912,-75.7163207,39.449556,"delaware"
"147",972285187848417280,-118.2436849,34.0522342,"california"
"148",972284830460399616,-97.0916692,31.8023831,"texas"
"149",972284596908969984,-83.9844416,34.5278618,"georgia"
"150",972284515036037120,-74.4056612,40.0583238,"new jersey"
"151",972284505284366336,-97.4137553,42.0327234,"nebraska"
"152",972284471981600768,-71.3824374,42.4072107,"massachusetts"
"153",972283591144169472,-71.3824374,42.4072107,"massachusetts"
"154",972283457127768064,-96.7466913,40.2659269,"nebraska"
"155",972282402696548352,-83.7430378,42.2808256,"michigan"
"156",972282365513908224,-121.4943996,38.5815719,"california"
"157",972281977628917760,-86.158068,39.768403,"indiana"
"158",972281861262094336,-73.712868,43.425792,"new york"
"159",972281835031056384,-74.0059728,40.7127753,"new york"
"160",972281481048424448,-102.4107493,34.2331373,"texas"
"161",972281449192742912,-73.712868,43.425792,"new york"
"162",972281400777785344,-118.3443128,34.0826221,"california"
"163",972281044593532928,-83.040888,39.9917495,"ohio"
"164",972281017129164800,-77.0368707,38.9071923,"district of columbia"
"165",972280535019151360,-73.7845651,43.0831301,"new york"
"166",972280534868090880,-95.712891,37.09024,"kansas"
"167",972280316101582848,-76.8867008,40.2731911,"pennsylvania"
"168",972279993970642944,-78.6568942,37.4315734,"virginia"
"169",972279569280655360,-102.4107493,34.2331373,"texas"
"170",972279524669968384,-122.4194155,37.7749295,"california"
"171",972279433020280832,-77.0368707,38.9071923,"district of columbia"
"172",972279311376973824,-95.712891,37.09024,"kansas"
"173",972278931859562496,-95.712891,37.09024,"kansas"
"174",972278916239917056,-122.1660756,37.424106,"california"
"175",972278898816880640,-72.9278835,41.308274,"connecticut"
"176",972278700182970368,-123.4307413,48.118146,"washington"
"177",972278404274884608,-80.765361,35.2775488,"north carolina"
"178",972278397400317952,-117.6126004,33.4273521,"california"
"179",972278377099886592,-118.2436849,34.0522342,"california"
"180",972277883900235776,-122.788377,45.4604,"oregon"
"181",972277341744492544,-86.9080655,40.4258686,"indiana"
"182",972277296714297344,-92.3340724,38.9517053,"missouri"
"183",972276778793304064,-122.788377,45.4604,"oregon"
"184",9.72276596316e+17,-98.4936282,29.4241219,"texas"
"185",972276070987771904,-90.0303855,35.1406045,"tennessee"
"186",972275975948992512,-122.788377,45.4604,"oregon"
"187",972275853404065792,-86.158068,39.768403,"indiana"
"188",972275602798628864,-122.4194155,37.7749295,"california"
"189",972275518170062848,-122.4194155,37.7749295,"california"
"190",972275487098703872,-95.712891,37.09024,"kansas"
"191",972275271356182528,-122.9542972,46.7162136,"washington"
"192",972274854727700480,-93.6091064,41.6005448,"iowa"
"193",972274803498471424,-80.8431267,35.2270869,"north carolina"
"194",972274677908475904,-73.9441579,40.6781784,"new york"
"195",972273690955132928,-78.6381787,35.7795897,"north carolina"
